"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"875",-1.76289515957007e-07,8.79951160705959e-08,6.49185922086585e-08,4.54165701136897e-07,3.36937143691436e-06,8.2389745925572e-06,5.24766446991636e-06,6.46029206610432e-07,-7.1986452142093e-07,1.1523453883283e-07,1.0297714204176e-06,9.37339982276914e-08
"876",5.99606234842029e-07,5.78028011380829e-07,6.13858214063886e-07,-8.41772012747602e-08,3.44121665005029e-06,8.54058432098325e-06,1.62166888298368e-05,1.9625074689406e-05,1.22596019801247e-05,2.66182565333775e-06,-2.03969392965344e-08,5.67861171138634e-07
"877",-4.69825695400161e-08,-2.32319263038935e-08,1.33995819408573e-07,-8.97870357047992e-08,7.81153185686629e-07,-1.6124807288407e-07,-2.18060782924767e-06,-3.43798870125935e-06,-1.63114065980307e-06,6.28788621612007e-07,7.26274200255418e-07,2.24640679603446e-07
"878",-6.56819676350965e-07,-7.22632883767507e-07,-8.74033006516521e-07,-4.81095539372334e-08,-5.26005481077399e-06,-1.08624280374976e-05,-1.73998015637133e-05,-1.96767189840138e-05,-1.26576964319534e-05,-3.62008371728927e-06,-7.48839310213779e-07,-8.82139357058273e-07
"879",-6.40999825824207e-07,-6.69893683616635e-07,-8.58783328530674e-07,1.69482055375166e-07,-6.94100954173643e-06,-1.33324530389251e-05,-2.16742751918513e-05,-2.26448472626772e-05,-1.48856145655487e-05,-4.71997181705058e-06,-7.59383852233711e-07,-1.02407858905124e-06
"880",-1.19022212165012e-07,6.72546271516191e-08,1.79408402735425e-07,3.29551022940918e-07,1.86390035853679e-06,1.43924582180912e-06,-2.56439371554216e-06,-5.55138255007828e-06,-3.03736318143109e-06,4.96617675879453e-07,1.07554447548257e-06,2.46135600789866e-07
"881",3.18888348934597e-06,3.54316039641785e-06,4.17983059148367e-06,2.50300842697478e-07,2.6635054247686e-05,5.77964075484477e-05,9.12769114716176e-05,0.000101717215410287,6.42488169877862e-05,1.75020840881965e-05,3.48174347898045e-06,4.18800944679632e-06
"882",2.46361436771031e-06,2.47543644045592e-06,2.38166386557515e-06,3.33877350870691e-07,1.096183275821e-05,3.14912853925988e-05,6.06835057027689e-05,7.69079583788704e-05,4.68869356376441e-05,8.30099731470233e-06,-6.65030199854174e-07,1.85816287785079e-06
"883",-2.56509699625536e-08,1.71022490603173e-07,5.55719939883804e-07,1.00012275361673e-07,3.9038282301878e-06,3.21739808275915e-06,-1.8663899446762e-06,-5.79986289147463e-06,-2.34482439136066e-06,2.22504460470104e-06,2.2185194488056e-06,7.61695230534036e-07
"884",2.2681363237017e-06,2.91718182613618e-06,3.16360811180154e-06,1.52435231673973e-06,2.13375038550916e-05,4.43823259045842e-05,6.5120856049478e-05,7.00978925004999e-05,4.42754675495842e-05,1.2135912938917e-05,2.86300437927474e-06,3.03596163240066e-06
"885",1.49553749626458e-06,1.95612853442602e-06,2.90809225022851e-06,3.11093872528987e-07,1.84551269345943e-05,3.05147204846453e-05,3.77257936188542e-05,3.67748836617897e-05,2.5813343388557e-05,1.19193094584407e-05,5.23212271275505e-06,3.25658441665851e-06
"886",9.24233673315672e-07,1.55784658868832e-06,1.57265519232766e-06,1.14764647465757e-06,1.68459431298707e-05,4.21171141396001e-05,5.12317938491407e-05,4.66171236259972e-05,2.58394147718653e-05,6.17067792259368e-06,2.77858828769905e-06,1.55241629699597e-06
"887",1.51101082947868e-06,2.78144491780722e-06,2.56808985050155e-06,2.22577528215137e-06,3.37962660005303e-05,8.81768539780871e-05,0.000107098564514509,9.49095262241523e-05,5.10892033228777e-05,1.09764113376112e-05,4.82097000230151e-06,2.56755272802364e-06
"888",-3.2877743152853e-08,3.5638578317643e-08,-2.24589157789918e-07,2.41713261374483e-07,1.19795470001816e-06,7.49222932238477e-06,9.9782856265423e-06,8.93923936283109e-06,3.60258944826323e-06,-8.08136640447754e-07,-5.62113859289742e-07,-3.13600495702865e-07
"889",2.81839121119305e-07,4.61280521019937e-07,1.28041315163823e-07,4.87638625781217e-07,5.03673419352558e-06,1.81998043333095e-05,2.51579329199957e-05,2.42620389793923e-05,1.21921456317595e-05,6.74281579419113e-07,-3.72354044224613e-07,-7.33941613661302e-09
"890",7.3107107799825e-07,6.59277807307737e-07,5.69694034139167e-07,-4.54240798513039e-08,2.84296353124163e-06,8.83948129215247e-06,1.93973875021962e-05,2.47530030624955e-05,1.514158412428e-05,2.43242971228323e-06,-7.30951060134257e-07,4.39810734685879e-07
"891",3.36814188163453e-07,7.40543298304581e-07,6.45863432415957e-07,8.53999715688694e-07,8.96260764265804e-06,2.29908543665518e-05,2.68834447512271e-05,2.29979233716488e-05,1.2198775527781e-05,2.6154383080587e-06,1.31944117843826e-06,6.2779164220067e-07
"892",1.3867412610852e-07,3.2357296091988e-07,2.70744722402349e-07,3.16969431105189e-07,4.67529910880154e-06,1.28042443106867e-05,1.49173738513879e-05,1.25334995882843e-05,6.38561333080662e-06,1.22165301571792e-06,6.73560041098526e-07,2.7734825221704e-07
"893",3.84523614718602e-07,4.86384919832071e-07,4.521763588834e-07,9.0176000084436e-07,1.27724687489414e-06,2.21740130177699e-06,1.21052826201025e-07,-3.50900591521645e-07,2.56223623399342e-07,-3.61360331450339e-07,9.60385369975537e-07,4.17743757218069e-07
"894",1.47137395701308e-06,1.84596766081776e-06,1.91434125667492e-06,1.1686856447784e-06,1.05901264736207e-05,2.19975199356655e-05,3.10544685819686e-05,3.44043508266724e-05,2.21302260583674e-05,5.38349711820465e-06,1.90873953451442e-06,1.75075940040899e-06
"895",1.19212169952614e-06,1.44817277010502e-06,1.45603510034772e-06,1.4193673974471e-06,6.11596859804564e-06,1.21536210914153e-05,1.33807578456595e-05,1.44263236969518e-05,1.00177309889104e-05,1.8588669886212e-06,2.16417391136881e-06,1.35295718231132e-06
"896",3.18486643149062e-07,5.5585434444977e-07,4.94753243966447e-07,2.11680387673281e-07,3.97664409827478e-06,8.52042422692317e-06,1.06659693838993e-05,1.03703864043697e-05,6.22306292119875e-06,1.42652091261642e-06,4.73393655307772e-07,3.88613928221508e-07
"897",2.03726644558387e-06,2.30058672006181e-06,2.62440786379212e-06,4.05250525613958e-07,1.61693073798623e-05,3.45215734766034e-05,5.55692549227497e-05,6.28814808845859e-05,3.99707980132289e-05,1.0677003196764e-05,1.89158729672916e-06,2.5611078457066e-06
"898",1.01085027916627e-06,1.24693773714762e-06,1.25186788973398e-06,4.28382250320339e-07,1.04731748957648e-05,2.63291184495051e-05,3.86499746054037e-05,4.04539749837036e-05,2.38709870776259e-05,5.23737021063206e-06,9.28294114701855e-07,1.18244683604373e-06
"899",3.63210812953651e-06,4.1076886100888e-06,4.28101864113909e-06,1.17703698265076e-06,2.42414110578582e-05,5.49202906195028e-05,8.82977983900189e-05,0.000101802066888349,6.40955922266008e-05,1.45519013215289e-05,2.57002950462538e-06,3.90739384029063e-06
"900",1.28696184663295e-06,1.44314099288547e-06,1.53161962342512e-06,2.86756342395085e-07,9.44429551822689e-06,2.14628753518314e-05,3.6021301871674e-05,4.14936570417236e-05,2.59926029643214e-05,6.18527293275585e-06,6.44136870251091e-07,1.41786627753219e-06
"901",8.60648886197539e-07,1.46550348368439e-06,1.32319111956499e-06,1.69468501548423e-06,1.24244097569306e-05,3.05817968684559e-05,3.4187082322129e-05,2.96801482392063e-05,1.64876454582356e-05,3.17201627596283e-06,2.51700021842886e-06,1.23342823651612e-06
"902",5.53341774617042e-07,1.13304588055381e-06,1.12612237331057e-06,1.20174100282956e-06,1.06637193566814e-05,2.28422067789374e-05,2.63683493566479e-05,2.31686585695093e-05,1.36256087412478e-05,4.00782051626502e-06,1.89986063590049e-06,1.05617266534589e-06
"903",1.70822799833967e-06,2.10313755312987e-06,2.14336309667237e-06,7.02964932693793e-07,1.61583953043227e-05,3.88660650705645e-05,5.88264281961725e-05,6.32362336802956e-05,3.81649019288684e-05,8.7235612163144e-06,1.40006166757913e-06,1.98601969375972e-06
"904",2.15350623322165e-06,3.50674089655416e-06,3.32627922498372e-06,3.45139053861498e-06,2.78509812520413e-05,6.21476266973958e-05,7.82045671255456e-05,7.51369408670051e-05,4.47548166755675e-05,1.08467487005542e-05,4.15602226915338e-06,3.00400395556623e-06
"905",2.67857577462281e-06,3.5302304478384e-06,3.33826581796447e-06,4.38397912630436e-06,1.87222325609451e-05,4.3660904074983e-05,4.47331803682758e-05,4.11185532262976e-05,2.52522777993173e-05,3.51314393114237e-06,6.07619711548059e-06,3.14180529078599e-06
"906",-3.46763133463859e-07,-5.76300406792883e-07,-5.57645201635968e-07,-1.74460125182856e-07,-4.68789069012332e-06,-1.025600008685e-05,-1.27596050271239e-05,-1.2165386636159e-05,-7.24009751047001e-06,-1.82251249302841e-06,-6.75826204822945e-07,-4.84708065843808e-07
"907",1.39750959696666e-07,-5.69633973812768e-08,-2.18336100197758e-07,-5.5578759270331e-08,-3.72978952714992e-06,-5.63551605287188e-06,-3.87985040958496e-06,-3.55106772090613e-07,-3.43347525594195e-07,-1.72772193933044e-06,-1.05796829647523e-06,-3.36968925658826e-07
"908",-2.51369362419804e-06,-2.83337111193765e-06,-3.27909408105002e-06,-4.38606022674255e-07,-2.00789829088796e-05,-4.22663562473404e-05,-6.79949903527004e-05,-7.6937074802881e-05,-4.90961773351262e-05,-1.337876634623e-05,-2.42748853870268e-06,-3.20293047809052e-06
"909",2.12754955541715e-06,3.04090332454666e-06,2.78149275841097e-06,4.70395752526391e-06,1.38082381848063e-05,3.01837891480347e-05,2.06572729370004e-05,1.38409548350803e-05,9.06277691671788e-06,-1.5060809021908e-07,6.27770474564677e-06,2.57822635384522e-06
"910",-1.82391427311312e-06,-2.19498927685807e-06,-2.64529461686519e-06,-4.1409680990514e-07,-1.75017791030251e-05,-3.61280364480651e-05,-5.27243109333727e-05,-5.6383445446186e-05,-3.58692242182287e-05,-1.06879974801841e-05,-2.94493682270233e-06,-2.6843015564754e-06
"911",9.86455200601647e-06,1.01609416237047e-05,1.0798501739519e-05,1.50336700403565e-06,5.86905633758062e-05,0.000138517217481078,0.00024264856368946,0.000288710626843393,0.000181747914426841,4.0357768357492e-05,3.92558857628143e-06,1.00518685666812e-05
"912",3.21372867673521e-06,4.16766741575118e-06,4.02236717913758e-06,4.60701937853308e-06,2.15792620241348e-05,4.94424490900387e-05,5.41928898662733e-05,5.31977330597719e-05,3.31219800804087e-05,5.43730070819426e-06,6.51948775655408e-06,3.71140912039956e-06
"913",7.20104231059812e-07,8.52905505936862e-07,7.86507298178829e-07,2.68704277929128e-07,6.61164388571866e-06,1.7692631923223e-05,2.73436125952726e-05,2.94428644073423e-05,1.72463914505197e-05,3.31476258874939e-06,2.39009620184169e-07,6.98736052253596e-07
"914",-5.26367908213449e-07,-3.5196485855401e-07,-7.96477686356447e-07,4.38874703252492e-07,3.22880508602423e-07,7.78707692318416e-06,6.75980729384605e-06,2.06662907723072e-06,-2.04495067414665e-06,-2.80144858680753e-06,-8.40813280227929e-07,-8.92065433716179e-07
"915",4.78833250121902e-08,1.22963845229459e-08,-9.37769418026564e-08,-1.7218813005739e-07,9.52979575607868e-08,2.95729902302856e-06,5.91691549885167e-06,6.77315740006129e-06,3.38580284564515e-06,-1.38722454768143e-07,-5.23751185785174e-07,-1.51949918125385e-07
"916",-3.0644162587545e-06,-3.14529132213127e-06,-3.56980850140181e-06,3.13977163015431e-07,-2.09723927483273e-05,-4.84817789437938e-05,-8.43817802725612e-05,-9.87188392394668e-05,-6.20756865926424e-05,-1.51300819211413e-05,-1.57718504925358e-06,-3.43831234494361e-06
"917",-5.30572265042244e-08,-5.3524571398701e-08,8.56088732754684e-09,-6.49942989552961e-08,-1.57539494116275e-07,-1.27588939931808e-06,-2.47937166991582e-06,-2.9251412292357e-06,-1.52872211955074e-06,5.54767890189671e-08,2.30666155296135e-07,4.24389422493057e-08
"918",-3.97022386852094e-07,-4.47350545350373e-07,-7.64507861621309e-07,1.66822744954576e-07,-4.66977167746313e-06,-7.33177429756086e-06,-9.30658212416449e-06,-9.09099658186618e-06,-6.64125084975176e-06,-3.33170175654525e-06,-1.47119089606584e-06,-9.13498274277531e-07
"919",-1.15069461413303e-06,-1.19227351283966e-06,-1.60502010622378e-06,2.42435133162575e-07,-9.2260536876223e-06,-1.81035061489244e-05,-2.908287224192e-05,-3.30105968110753e-05,-2.16797228039682e-05,-6.88847343614461e-06,-1.68368258871349e-06,-1.70348678994229e-06
"920",-2.16823218609002e-07,-2.54223347822296e-07,-3.51224505907633e-07,-6.08672640586386e-09,-2.13933703807092e-06,-3.882287008532e-06,-5.54105471704248e-06,-5.91565332350787e-06,-3.96960489358068e-06,-1.46041246477575e-06,-4.89107454776056e-07,-3.78576230693278e-07
"921",2.91681041229347e-06,3.08432422162183e-06,3.25513598061675e-06,2.07986147465032e-07,2.08131544779856e-05,5.06822640195056e-05,8.60881934552009e-05,9.90199436530498e-05,6.1025868150534e-05,1.36857130431266e-05,1.01756821630662e-06,3.04734701773155e-06
"922",6.11136095518698e-07,6.33778810245166e-07,6.39621527960549e-07,2.6141121163412e-08,4.29498311396013e-06,1.11607571020572e-05,1.90757692657815e-05,2.18855010431419e-05,1.32704437607523e-05,2.73920214883974e-06,8.23633190523681e-08,5.86395911532671e-07
"923",1.04966501764219e-06,1.13762466769501e-06,1.20384517681341e-06,1.70145657322041e-07,7.29036374118067e-06,1.68769255006483e-05,2.90435139863526e-05,3.38409599622236e-05,2.11694113982707e-05,4.92076501704918e-06,3.89455779689146e-07,1.11487246265056e-06
"924",2.42755756489697e-06,2.66402943308217e-06,2.77701234100309e-06,4.52214441912752e-07,1.7815276164649e-05,4.21177538201948e-05,7.00390133422333e-05,8.00336378066825e-05,4.95023965241106e-05,1.12731947264656e-05,1.04383581191606e-06,2.58111888340269e-06
"925",-1.15638159271002e-06,-1.30099487417905e-06,-1.52607365388957e-06,-1.96705852839511e-07,-9.50155534521221e-06,-1.9996520986083e-05,-3.15057064036172e-05,-3.52582014973294e-05,-2.24735228847136e-05,-6.2422338267023e-06,-1.27871136135011e-06,-1.52379298652587e-06
"926",3.36099848605186e-06,3.95130077760693e-06,3.93425797481922e-06,9.76347394124282e-07,3.21982524141714e-05,8.28553030727585e-05,0.000125457234119834,0.000133753654147818,7.9000718790486e-05,1.67477721502347e-05,2.30850575452436e-06,3.69857703905594e-06
"927",-9.87449043370216e-07,-7.98828034750961e-07,-1.13253191765993e-06,6.74485768288592e-07,-5.45104246152348e-06,-1.17177505860916e-05,-2.3010337865694e-05,-2.84993361918514e-05,-1.86077137570032e-05,-5.2474954190525e-06,-6.68411077840981e-07,-1.22348634318363e-06
"928",1.67747755211119e-06,1.90552495619233e-06,1.87002303993287e-06,6.66416709241694e-07,1.189782713883e-05,2.83201007579633e-05,4.78648666894797e-05,5.52477552626726e-05,3.41319393728543e-05,7.34868911650689e-06,3.62185944442559e-07,1.65449413197397e-06
"929",4.7943765322475e-06,5.103018837324e-06,5.67157635058114e-06,3.67964372977139e-07,3.35623186466359e-05,7.52934279091031e-05,0.000129096640195954,0.000150455806729716,9.50218299017228e-05,2.34390860522478e-05,2.61566670910496e-06,5.42219395715364e-06
"930",1.53522827653377e-06,1.74951991995702e-06,1.75450897714666e-06,5.2979916329914e-07,1.04088376673249e-05,2.73964320954772e-05,4.40256877044271e-05,5.10574868793052e-05,3.06037404904993e-05,6.11835651766538e-06,6.986807902031e-07,1.47028487447969e-06
"931",1.38934180260347e-06,1.57846540708017e-06,1.82763387410219e-06,1.94634556832153e-07,1.16376191632868e-05,2.6039132772224e-05,4.0316860886856e-05,4.48137321729796e-05,2.79624614697415e-05,7.36956249685e-06,1.5594994642008e-06,1.78657344864691e-06
"932",1.12357693183048e-05,1.39470800161627e-05,1.41049843995469e-05,5.1536938995316e-06,0.000118173370148941,0.000297042954634375,0.000425607995600029,0.000439699208491372,0.000258733956649423,5.69184395587553e-05,1.26777285134292e-05,1.35551770834034e-05
"933",8.02345738819244e-07,1.41618433877884e-06,1.15461799734655e-06,2.74394027828511e-06,7.57130934028684e-06,1.85408446985271e-05,1.06433041191012e-05,3.88189269683201e-06,1.37006234822639e-06,-1.35235903410139e-06,3.39916859893299e-06,1.02460587449537e-06
"934",1.1285292152344e-06,9.43937929152855e-07,8.08961103879745e-07,-2.18914528676227e-07,2.88878447267685e-06,1.17029214141831e-05,2.78576587453355e-05,3.73302159317361e-05,2.25312742780259e-05,3.12195544552144e-06,-1.30702127696912e-06,5.53326953205429e-07
"935",8.01938723180435e-07,1.76527867607546e-06,1.50384731192546e-06,1.51690839020727e-06,2.39247925963386e-05,6.45450470104443e-05,7.56143243302588e-05,6.42078232120451e-05,3.31438518623037e-05,6.48284485523224e-06,3.42536434178604e-06,1.4995608237404e-06
"936",1.38651548334386e-06,1.89907881521459e-06,1.82869938917429e-06,1.50722342805014e-06,1.07795723024959e-05,2.53032620249923e-05,3.01797216507235e-05,3.07413175851347e-05,1.85025534402226e-05,3.43738250443776e-06,2.47258943704605e-06,1.571283696086e-06
"937",1.43973178237564e-07,3.58282827555655e-07,2.89943225863389e-07,3.42365282013546e-07,5.59860966117974e-06,1.56599365155034e-05,1.81892598186647e-05,1.51368772433133e-05,7.59560558792641e-06,1.39638496903745e-06,8.02703553532688e-07,3.0785159393068e-07
"938",1.04916099852624e-06,1.26046152983732e-06,1.7053399129575e-06,9.83447076065415e-08,9.22260315267602e-06,1.58747279902276e-05,2.3207797047689e-05,2.61437093463302e-05,1.7870257318703e-05,6.65589262442322e-06,2.18612303461881e-06,1.74719360067212e-06
"939",2.81693102237464e-06,3.37077292990899e-06,3.36886408285897e-06,2.34659051553763e-06,2.03140479376909e-05,4.78355419272785e-05,6.61482611411051e-05,7.07240218136298e-05,4.36470735274871e-05,8.8972490974402e-06,3.61967093423389e-06,3.15185601341375e-06
"940",1.74919388243038e-07,3.1719078373027e-07,3.28006906657233e-07,3.76703731228755e-07,2.58904381693629e-06,4.93728487445712e-06,5.73671635357651e-06,5.25109899061707e-06,3.31262681082376e-06,1.09383060431163e-06,4.79995900829383e-07,3.0726578945675e-07
"941",4.08272553141684e-07,7.07972077534175e-07,7.88314013773945e-07,7.00967184657615e-07,5.98464408987229e-06,1.11414413247534e-05,1.30199266873931e-05,1.19832473619371e-05,7.70954660591136e-06,2.77273390038919e-06,1.2330495076959e-06,7.69311551286515e-07
"942",2.71764524004172e-06,2.93857521737419e-06,3.13140967130495e-06,4.18806080543364e-07,1.89133312790594e-05,4.36529736379024e-05,7.49815005442779e-05,8.73132557401586e-05,5.46667541642505e-05,1.27883804966255e-05,1.07945954703642e-06,2.90946705232744e-06
"943",2.77440141764586e-06,2.95957609796033e-06,3.2124356150107e-06,3.15900627475256e-07,1.92039807289807e-05,4.39640147960565e-05,7.57032105966474e-05,8.82975250861445e-05,5.54563889233628e-05,1.32261686348942e-05,1.23299253122e-06,3.02798905838978e-06
"944",-2.92342683394288e-08,-4.14075959170489e-08,-4.33115461654241e-08,-2.92630928563751e-08,-5.33376192232331e-07,-1.0012223695164e-06,-1.41859230924968e-06,-1.27518296895658e-06,-8.26691862437316e-07,-2.7084500337287e-07,-4.74658820204663e-08,-5.68110896135467e-08
"945",-3.51810787197973e-08,-3.83206902523545e-08,-4.81720106870504e-08,-3.73518748956128e-08,-3.29484294616132e-07,-6.24878792876085e-07,-7.99398987586848e-07,-8.03925453920447e-07,-5.20943423292935e-07,-1.82067170316754e-07,-7.14618117711084e-08,-5.57366362433665e-08
"946",2.69376077999076e-07,7.04300132485909e-07,6.57119102572876e-07,7.36321343205243e-07,5.84003918318153e-06,1.09965615859764e-05,1.08566578838437e-05,8.44629779505458e-06,5.16060649166407e-06,1.81689191103041e-06,1.15322983095844e-06,5.57909658118665e-07
"947",-5.51246395130645e-07,-6.36294416284702e-07,-5.07370626162685e-07,-4.1880481584569e-07,-3.58481787534564e-06,-9.85042616939346e-06,-1.67440557625689e-05,-1.92897718062745e-05,-1.14699184564457e-05,-1.79975624858454e-06,2.39694986429117e-07,-3.85603857347259e-07
